,0,1,2,3,4,5,6
1922,降低,00429060v,trim_back,trim_back%2:30:00::,VERB,bn:00084079v,False
1923,降低,01970826v,fall,fall%2:38:00::,VERB,bn:00085356v,False
1924,降低,01973125v,get_down,get_down%2:38:00::,VERB,bn:00084074v,False
1925,降低,01973125v,bring_down,bring_down%2:38:01::,VERB,bn:00084074v,False
1926,降低,00429060v,cut_back,cut_back%2:30:01::,VERB,bn:00084079v,False
1927,降低,00429060v,trim_down,trim_down%2:30:00::,VERB,bn:00084079v,False
1928,降低,00429060v,cut,cut%2:30:06::,VERB,bn:00084079v,False
1929,降低,01973932v,depress,depress%2:38:00::,VERB,bn:00086632v,False
1930,降低,00243900v,shorten,shorten%2:30:02::,VERB,bn:00082127v,False
1931,降低,00226071v,thin,thin%2:30:02::,VERB,bn:00086211v,False
1932,降低,00226071v,thin_out,thin_out%2:30:02::,VERB,bn:00086211v,False
1933,降低,00429060v,trim,trim%2:30:00::,VERB,bn:00084079v,False
1934,降低,00429060v,bring_down,bring_down%2:30:00::,VERB,bn:00084079v,False
1935,降低,00390215v,dampen,dampen%2:30:00::,VERB,bn:00083918v,False
1936,降低,00390215v,damp,damp%2:30:00::,VERB,bn:00083918v,False
1937,降低,00390215v,soften,soften%2:30:02::,VERB,bn:00083918v,False
1938,降低,01985923v,drop,drop%2:38:05::,VERB,bn:00087367v,False
1939,降低,00390215v,weaken,weaken%2:30:04::,VERB,bn:00083918v,False
1940,降低,02317836v,reduce,reduce%2:40:00::,VERB,bn:00092593v,False
1941,降低,00226071v,reduce,reduce%2:30:09::,VERB,bn:00086211v,False
1942,降低,00429968v,cut,cut%2:30:12::,VERB,bn:00086209v,False
1943,降低,00243900v,cut,cut%2:30:08::,VERB,bn:00082127v,False
1944,降低,00243900v,contract,contract%2:30:05::,VERB,bn:00082127v,False
1945,降低,00243900v,reduce,reduce%2:30:08::,VERB,bn:00082127v,False
1946,降低,00390215v,break,break%2:30:09::,VERB,bn:00083918v,False
1947,降低,00226071v,cut,cut%2:30:05::,VERB,bn:00086211v,False
1948,降低,02537636a,falling,falling%5:00:00:decreasing:00,ADJ,bn:00102742a,False
1949,降低,00004615a,cut,cut%5:00:00:abridged:00,ADJ,bn:00100816a,False
1950,降低,00004615a,shortened,shortened%5:00:00:abridged:00,ADJ,bn:00100816a,False
1951,祖,09792555n,ancestor,ancestor%1:18:00::,NOUN,bn:00003890n,False
1952,祖,09792896n,ancestress,ancestress%1:18:00::,NOUN,bn:00003892n,False
1953,祖,09792555n,ascendant,ascendant%1:18:00::,NOUN,bn:00003890n,False
1954,祖,09792555n,ascendent,ascendent%1:18:00::,NOUN,bn:00003890n,False
1955,祖,09792555n,antecedent,antecedent%1:18:00::,NOUN,bn:00003890n,False
1956,祖,10126806n,progenitor,progenitor%1:18:00::,NOUN,bn:00064398n,False
1957,祖,10126806n,primogenitor,primogenitor%1:18:00::,NOUN,bn:00064398n,False
1958,祖,09522615n,Zu,zu%1:18:00::,NOUN,bn:00082098n,False
1959,祖,09522615n,Zubird,zubird%1:18:00::,NOUN,bn:00082098n,False
1960,祖,09792555n,root,root%1:18:00::,NOUN,bn:00003890n,False
1961,局,15255804n,inning,inning%1:28:00::,NOUN,bn:00036184n,False
1962,局,00457228n,innings,innings%1:04:00::,NOUN,bn:00046827n,False
1963,局,15255804n,frame,frame%1:28:00::,NOUN,bn:00036184n,False
1964,諱,05950234n,taboo,taboo%1:09:00::,NOUN,bn:00075835n,False
1965,諱,05950234n,tabu,tabu%1:09:00::,NOUN,bn:00075835n,False
1966,愚,00439588a,stupid,stupid%3:00:00::,ADJ,bn:00111342a,False
1967,汙,14498972n,smuttiness,smuttiness%1:26:00::,NOUN,bn:00072368n,False
1968,汙,14498972n,sootiness,sootiness%1:26:00::,NOUN,bn:00072368n,False
1969,脆,07599783n,brittle,brittle%1:13:00::,NOUN,bn:00013201n,False
1970,脆,04939547n,brittleness,brittleness%1:07:00::,NOUN,bn:00013206n,False
1971,脆,13988871n,embitterment,embitterment%1:26:00::,NOUN,bn:00030484n,False
1972,脆,07599783n,toffee,toffee%1:13:00::,NOUN,bn:00013201n,False
1973,脆,07599783n,toffy,toffy%1:13:00::,NOUN,bn:00013201n,False
1974,脆,07712559n,chip,chip%1:13:00::,NOUN,bn:00018512n,False
1975,脆,07712559n,crisp,crisp%1:13:00::,NOUN,bn:00018512n,False
1976,脆,04939547n,crispiness,crispiness%1:07:00::,NOUN,bn:00013206n,False
1977,脆,07712559n,potato_chip,potato_chip%1:13:00::,NOUN,bn:00018512n,True
1978,脆,07712559n,Saratoga_chip,saratoga_chip%1:13:00::,NOUN,bn:00018512n,False
1979,脆,04939547n,crispness,crispness%1:07:01::,NOUN,bn:00013206n,False
1980,脆,00709215a,delicate,delicate%5:00:00:breakable:00,ADJ,bn:00101123a,False
1981,脆,00709215a,fragile,fragile%5:00:00:breakable:00,ADJ,bn:00101123a,False
1982,脆,00709215a,frail,frail%5:00:00:breakable:00,ADJ,bn:00101123a,False
1983,屋,03544360n,house,house%1:06:00::,NOUN,bn:00044994n,True
1984,屋,08549733n,housing_estate,housing_estate%1:15:00::,NOUN,bn:00045056n,False
1985,生命,13961642n,animation,animation%1:26:00::,NOUN,bn:00002761n,False
1986,生命,13963192n,life,life%1:26:01::,NOUN,bn:00051045n,False
1987,生命,13961642n,life,life%1:26:00::,NOUN,bn:00002761n,False
1988,生命,13961642n,living,living%1:26:00::,NOUN,bn:00002761n,False
1989,生命,13961642n,aliveness,aliveness%1:26:00::,NOUN,bn:00002761n,False
1990,生命,13962048n,skin,skin%1:26:00::,NOUN,bn:00071979n,False
1991,生命,00006269n,life,life%1:03:00::,NOUN,bn:00051053n,False
1992,生命,11473291n,life,life%1:19:00::,NOUN,bn:00051054n,True
1993,府,08654360n,state,state%1:15:01::,NOUN,bn:00064914n,False
1994,府,08654360n,province,province%1:15:00::,NOUN,bn:00064914n,False
1995,府,03719053n,mansion,mansion%1:06:00::,NOUN,bn:00042667n,False
1996,府,03719053n,mansion_house,mansion_house%1:06:00::,NOUN,bn:00042667n,False
1997,府,03719053n,manse,manse%1:06:01::,NOUN,bn:00042667n,False
1998,府,03719053n,hall,hall%1:06:07::,NOUN,bn:00042667n,False
1999,府,03719053n,residence,residence%1:06:01::,NOUN,bn:00042667n,False
2000,修改,07296428n,change,change%1:11:00::,NOUN,bn:00003125n,True
2001,修改,07296428n,alteration,alteration%1:11:00::,NOUN,bn:00003125n,False
2002,修改,06428976n,revisal,revisal%1:10:00::,NOUN,bn:00067275n,False
2003,修改,06428976n,revise,revise%1:10:00::,NOUN,bn:00067275n,False
2004,修改,06428792n,rewriting,rewriting%1:10:00::,NOUN,bn:00067560n,False
2005,修改,06428792n,revising,revising%1:10:00::,NOUN,bn:00067560n,False
2006,修改,00199707n,alteration,alteration%1:04:01::,NOUN,bn:00001410n,False
2007,修改,00199707n,modification,modification%1:04:00::,NOUN,bn:00001410n,False
2008,修改,00399393n,revision,revision%1:04:00::,NOUN,bn:00003126n,False
2009,修改,00199707n,adjustment,adjustment%1:04:00::,NOUN,bn:00001410n,False
2010,修改,06428976n,revision,revision%1:10:01::,NOUN,bn:00067275n,False
2011,修改,00399393n,alteration,alteration%1:04:00::,NOUN,bn:00003126n,False
2012,修改,06428976n,rescript,rescript%1:10:01::,NOUN,bn:00067275n,True
2013,修改,07296428n,modification,modification%1:11:00::,NOUN,bn:00003125n,False
2014,修改,00205885v,ameliorate,ameliorate%2:30:01::,VERB,bn:00082573v,False
2015,修改,00126264v,change,change%2:30:01::,VERB,bn:00082553v,False
2016,修改,00126264v,alter,alter%2:30:01::,VERB,bn:00082553v,False
2017,修改,00205885v,meliorate,meliorate%2:30:01::,VERB,bn:00082573v,False
2018,修改,00996102v,revise,revise%2:32:00::,VERB,bn:00092988v,False
2019,修改,00205885v,better,better%2:30:01::,VERB,bn:00082573v,False
2020,修改,00205885v,improve,improve%2:30:01::,VERB,bn:00082573v,False
2021,修改,00205885v,amend,amend%2:30:00::,VERB,bn:00082573v,False
2022,修改,01667132v,alter,alter%2:36:00::,VERB,bn:00082555v,False
2023,修改,00126264v,modify,modify%2:30:10::,VERB,bn:00082553v,False
2024,組,14621446n,chemical_group,chemical_group%1:27:00::,NOUN,bn:00018111n,False
2025,組,09287968n,geological_formation,geological_formation%1:17:00::,NOUN,bn:00035942n,False
2026,組,08246613n,musical_organization,musical_organization%1:14:00::,NOUN,bn:00056461n,False
2027,組,08246613n,musical_organisation,musical_organisation%1:14:00::,NOUN,bn:00056461n,False
2028,組,08246613n,musical_group,musical_group%1:14:00::,NOUN,bn:00056461n,True
2029,組,14621446n,radical,radical%1:27:00::,NOUN,bn:00018111n,False
2030,組,07996689n,set,set%1:14:00::,NOUN,bn:00070696n,True
2031,組,08208560n,team,team%1:14:00::,NOUN,bn:00073699n,True
2032,組,14621446n,group,group%1:27:00::,NOUN,bn:00018111n,True
2033,組,07999699n,set,set%1:14:02::,NOUN,bn:00070697n,True
2034,組,08208560n,squad,squad%1:14:00::,NOUN,bn:00073699n,False
2035,組,07954731n,bunch,bunch%1:14:02::,NOUN,bn:00013875n,False
2036,組,07954731n,lot,lot%1:14:01::,NOUN,bn:00013875n,False
2037,組,07954731n,caboodle,caboodle%1:14:00::,NOUN,bn:00013875n,False
2038,組,00031264n,group,group%1:03:00::,NOUN,bn:00041942n,True
2039,組,00031264n,grouping,grouping%1:03:00::,NOUN,bn:00041942n,False
2040,組,06016853n,group,group%1:09:00::,NOUN,bn:00041943n,False
2041,組,06016853n,mathematical_group,mathematical_group%1:09:00::,NOUN,bn:00041943n,False
2042,組,08250501n,rock_group,rock_group%1:14:00::,NOUN,bn:00068051n,False
2043,組,08250501n,rock_band,rock_band%1:14:00::,NOUN,bn:00068051n,True
2044,組,08249038n,band,band%1:14:00::,NOUN,bn:00008280n,True
2045,組,09287968n,formation,formation%1:17:00::,NOUN,bn:00035942n,False
2046,組,00656576v,group,group%2:31:00::,VERB,bn:00089079v,False
2047,根,05650329n,faculty,faculty%1:09:00::,NOUN,bn:00032684n,False
2048,根,06637677n,gen,gen%1:10:00::,NOUN,bn:00037629n,False
2049,根,05650329n,mental_faculty,mental_faculty%1:09:00::,NOUN,bn:00032684n,False
2050,根,05650329n,module,module%1:09:00::,NOUN,bn:00032684n,False
2051,根,13125117n,root,root%1:20:00::,NOUN,bn:00068246n,True
2052,根,08507558n,beginning,beginning%1:15:00::,NOUN,bn:00009635n,True
2053,根,08507558n,origin,origin%1:15:00::,NOUN,bn:00009635n,False
2054,根,06300193n,root,root%1:10:00::,NOUN,bn:00008793n,False
2055,根,06300193n,root_word,root_word%1:10:00::,NOUN,bn:00008793n,False
2056,根,14065412n,roots,roots%1:26:00::,NOUN,bn:00068264n,False
2057,根,08507558n,root,root%1:15:00::,NOUN,bn:00009635n,False
2058,根,08507558n,rootage,rootage%1:15:00::,NOUN,bn:00009635n,False
2059,根,08507558n,source,source%1:15:00::,NOUN,bn:00009635n,False
2060,根,06300193n,stem,stem%1:10:01::,NOUN,bn:00008793n,False
2061,根,13731530n,radical,radical%1:23:00::,NOUN,bn:00065888n,False
2062,根,13731669n,root,root%1:23:00::,NOUN,bn:00068247n,False
2063,根,06300193n,base,base%1:10:00::,NOUN,bn:00008793n,False
2064,根,06300193n,theme,theme%1:10:03::,NOUN,bn:00008793n,False
2065,根,06300193n,radical,radical%1:10:02::,NOUN,bn:00008793n,False
2066,音樂,07020895n,music,music%1:10:00::,NOUN,bn:00056443n,True
2067,音樂,07019172n,musical,musical%1:10:00::,NOUN,bn:00056458n,False
2068,音樂,07019172n,musical_comedy,musical_comedy%1:10:00::,NOUN,bn:00056458n,False
2069,音樂,07019172n,musical_theater,musical_theater%1:10:00::,NOUN,bn:00056458n,False
2070,音樂,02867783a,musical,musical%3:01:00::,ADJ,bn:00107056a,False
2071,晒,02112546v,sun,sun%2:39:00::,VERB,bn:00089774v,False
2072,晒,02112546v,insolate,insolate%2:39:00::,VERB,bn:00089774v,False
2073,晒,02112546v,solarize,solarize%2:39:00::,VERB,bn:00089774v,False
2074,晒,02112546v,solarise,solarise%2:39:00::,VERB,bn:00089774v,False
2075,敢,04857083n,courage,courage%1:07:00::,NOUN,bn:00012839n,True
2076,敢,04857083n,courageousness,courageousness%1:07:00::,NOUN,bn:00012839n,False
2077,敢,04857083n,bravery,bravery%1:07:00::,NOUN,bn:00012839n,False
2078,敢,04857083n,braveness,braveness%1:07:00::,NOUN,bn:00012839n,False
2079,敢,07231532n,dare,dare%1:10:00::,NOUN,bn:00025222n,False
2080,敢,07231532n,daring,daring%1:10:00::,NOUN,bn:00025222n,False
2081,敢,02374924v,make_bold,make_bold%2:41:00::,VERB,bn:00086279v,False
2082,敢,02374924v,dare,dare%2:41:00::,VERB,bn:00086279v,False
2083,敢,02545045v,dare,dare%2:41:01::,VERB,bn:00086280v,False
2084,敢,02374924v,presume,presume%2:41:00::,VERB,bn:00086279v,False
2085,建設,05835747n,concept,concept%1:09:00::,NOUN,bn:00021547n,True
2086,建設,05835747n,conception,conception%1:09:00::,NOUN,bn:00021547n,False
2087,建設,05835747n,construct,construct%1:09:00::,NOUN,bn:00021547n,False
2088,建設,00911048n,construction,construction%1:04:00::,NOUN,bn:00013723n,True
2089,建設,00911048n,building,building%1:04:00::,NOUN,bn:00013723n,False
2090,故宮,08724972n,Forbidden_City,forbidden_city%1:15:00::,NOUN,bn:00035765n,False
2091,環,04093223n,rings,rings%1:06:00::,NOUN,bn:00067889n,False
2092,環,13900287n,toroid,toroid%1:25:01::,NOUN,bn:00077668n,False
2093,環,13875571n,loop,loop%1:25:00::,NOUN,bn:00051982n,False
2094,環,13875392n,ring,ring%1:25:00::,NOUN,bn:00003900n,False
2095,環,13875392n,halo,halo%1:25:00::,NOUN,bn:00003900n,False
2096,環,13875392n,annulus,annulus%1:25:00::,NOUN,bn:00003900n,False
2097,環,13875392n,doughnut,doughnut%1:25:00::,NOUN,bn:00003900n,False
2098,環,13875392n,anchor_ring,anchor_ring%1:25:00::,NOUN,bn:00003900n,False
2099,頓,13721387n,long_ton,long_ton%1:23:00::,NOUN,bn:00041874n,False
2100,頓,13725588n,metric_ton,metric_ton%1:23:00::,NOUN,bn:00054662n,True
2101,頓,09669631n,Teton,teton%1:18:00::,NOUN,bn:00049745n,False
2102,頓,13725588n,tonne,tonne%1:23:00::,NOUN,bn:00054662n,False
2103,頓,13721387n,ton,ton%1:23:01::,NOUN,bn:00041874n,False
2104,頓,13721387n,gross_ton,gross_ton%1:23:00::,NOUN,bn:00041874n,False
2105,頓,09669631n,Lakota,lakota%1:18:00::,NOUN,bn:00049745n,False
2106,頓,09669631n,Teton_Sioux,teton_sioux%1:18:00::,NOUN,bn:00049745n,False
2107,頓,09669631n,Teton_Dakota,teton_dakota%1:18:00::,NOUN,bn:00049745n,False
2108,頓,13725588n,MT,mt%1:23:00::,NOUN,bn:00054662n,False
2109,頓,13725588n,t,t%1:23:01::,NOUN,bn:00054662n,False
2110,雌,01320872n,female,female%1:05:00::,NOUN,bn:00034016n,True
2111,拼,06353445n,spelling,spelling%1:10:00::,NOUN,bn:00073279n,True
2112,拼,01699896v,spell,spell%2:36:00::,VERB,bn:00094109v,False
2113,拼,01699896v,write,write%2:36:03::,VERB,bn:00094109v,False
2114,吼,01048718v,bellow,bellow%2:32:01::,VERB,bn:00083380v,False
2115,吼,01048718v,roar,roar%2:32:05::,VERB,bn:00083380v,False
2116,主人,10299250n,master_of_ceremonies,master_of_ceremonies%1:18:00::,NOUN,bn:00030515n,True
2117,主人,10299250n,emcee,emcee%1:18:00::,NOUN,bn:00030515n,False
2118,主人,10187130n,host,host%1:18:02::,NOUN,bn:00044910n,False
2119,主人,10299250n,host,host%1:18:01::,NOUN,bn:00030515n,False
2120,長,05129201n,length,length%1:07:00::,NOUN,bn:00050662n,True
2121,長,01437963a,long,long%3:00:02::,ADJ,bn:00106124a,False
2122,長,01433493a,long,long%3:00:01::,ADJ,bn:00106125a,False
2123,難,00744916a,difficult,difficult%3:00:00::,ADJ,bn:00101358a,False
2124,難,00744916a,hard,hard%3:00:06::,ADJ,bn:00101358a,False
2125,氣候,14519366n,climate,climate%1:26:00::,NOUN,bn:00019780n,True
2126,氣候,06119377n,climatology,climatology%1:09:00::,NOUN,bn:00019785n,False
2127,氣候,14519366n,clime,clime%1:26:00::,NOUN,bn:00019780n,False
2128,氣候,14524661n,climate,climate%1:26:01::,NOUN,bn:00019781n,False
2129,氣候,14524661n,mood,mood%1:26:00::,NOUN,bn:00019781n,False
2130,氣候,03055374a,climatic,climatic%3:01:00::,ADJ,bn:00099835a,False
2131,氣候,03055374a,climatical,climatical%3:01:00::,ADJ,bn:00099835a,False
2132,麼,01077759v,ace,ace%2:33:01::,VERB,bn:00082255v,False
2133,靈,01528396n,wagtail,wagtail%1:05:00::,NOUN,bn:00080330n,False
2134,葬,10331841n,mortician,mortician%1:18:00::,NOUN,bn:00036857n,False
2135,葬,10331841n,undertaker,undertaker%1:18:00::,NOUN,bn:00036857n,False
2136,葬,10331841n,funeral_undertaker,funeral_undertaker%1:18:00::,NOUN,bn:00036857n,False
2137,葬,10331841n,funeral_director,funeral_director%1:18:00::,NOUN,bn:00036857n,False
2138,葬,02456493v,bury,bury%2:41:00::,VERB,bn:00084298v,False
2139,葬,02456493v,entomb,entomb%2:41:00::,VERB,bn:00084298v,False
2140,葬,02456493v,inhume,inhume%2:41:00::,VERB,bn:00084298v,False
2141,葬,02456493v,inter,inter%2:41:00::,VERB,bn:00084298v,False
2142,葬,02456493v,lay_to_rest,lay_to_rest%2:41:00::,VERB,bn:00084298v,False
2143,也,00047534r,besides,besides%4:02:03::,ADV,bn:00114246r,False
2144,也,00047534r,too,too%4:02:01::,ADV,bn:00114246r,False
2145,也,00047534r,also,also%4:02:00::,ADV,bn:00114246r,False
2146,也,00047534r,likewise,likewise%4:02:01::,ADV,bn:00114246r,False
2147,也,00047534r,as_well,as_well%4:02:01::,ADV,bn:00114246r,False
2148,到,02005948v,arrive,arrive%2:38:00::,VERB,bn:00082788v,False
2149,到,02005948v,get,get%2:38:00::,VERB,bn:00082788v,False
2150,到,02005948v,come,come%2:38:04::,VERB,bn:00082788v,False
2151,登錄,00581772n,logging,logging%1:04:00::,NOUN,bn:00051844n,False
2152,登錄,02249147v,log_in,log_in%2:40:00::,VERB,bn:00090444v,False
2153,登錄,02249147v,log_on,log_on%2:40:00::,VERB,bn:00090444v,False
2154,登錄,02249147v,log-in,log-in%2:40:00::,VERB,bn:00090444v,False
2155,睡覺,15273955n,kip,kip%1:28:00::,NOUN,bn:00049210n,False
2156,睡覺,14026089n,shuteye,shuteye%1:26:00::,NOUN,bn:00071380n,False
2157,睡覺,14024882n,sleep,sleep%1:26:00::,NOUN,bn:00072101n,True
2158,睡覺,14024882n,slumber,slumber%1:26:01::,NOUN,bn:00072101n,False
2159,睡覺,00017865v,go_to_bed,go_to_bed%2:29:00::,VERB,bn:00083301v,False
2160,睡覺,00017865v,turn_in,turn_in%2:29:00::,VERB,bn:00083301v,False
2161,睡覺,00017865v,bed,bed%2:29:00::,VERB,bn:00083301v,False
2162,睡覺,00017865v,crawl_in,crawl_in%2:29:00::,VERB,bn:00083301v,False
2163,睡覺,00017865v,kip_down,kip_down%2:29:00::,VERB,bn:00083301v,False
2164,睡覺,00017865v,hit_the_hay,hit_the_hay%2:29:00::,VERB,bn:00083301v,False
2165,睡覺,00017865v,hit_the_sack,hit_the_sack%2:29:00::,VERB,bn:00083301v,False
2166,睡覺,00017865v,sack_out,sack_out%2:29:00::,VERB,bn:00083301v,False
2167,睡覺,00017865v,go_to_sleep,go_to_sleep%2:29:01::,VERB,bn:00083301v,False
2168,睡覺,00017865v,retire,retire%2:29:00::,VERB,bn:00083301v,False
2169,監,03534695n,hoosegow,hoosegow%1:06:00::,NOUN,bn:00044718n,False
2170,監,03534695n,hoosgow,hoosgow%1:06:00::,NOUN,bn:00044718n,False
2171,拐,01907258v,turn,turn%2:38:00::,VERB,bn:00095233v,False
2172,規則,06664051n,regulation,regulation%1:10:00::,NOUN,bn:00059436n,True
2173,規則,06664051n,ordinance,ordinance%1:10:00::,NOUN,bn:00059436n,False
2174,規則,05667613n,convention,convention%1:09:00::,NOUN,bn:00022334n,False
2175,規則,05667613n,normal,normal%1:09:00::,NOUN,bn:00022334n,False
2176,規則,05846054n,rule,rule%1:09:00::,NOUN,bn:00066933n,True
2177,規則,05846054n,regulation,regulation%1:09:00::,NOUN,bn:00066933n,False
2178,規則,06652242n,rule,rule%1:10:00::,NOUN,bn:00064192n,False
2179,規則,06652242n,prescript,prescript%1:10:00::,NOUN,bn:00064192n,False
2180,規則,05667613n,pattern,pattern%1:09:03::,NOUN,bn:00022334n,False
2181,規則,05667613n,rule,rule%1:09:01::,NOUN,bn:00022334n,True
2182,規則,06788897n,rule,rule%1:10:02::,NOUN,bn:00068523n,False
2183,規則,04118776n,rule,rule%1:06:00::,NOUN,bn:00068525n,False
2184,規則,04118776n,ruler,ruler%1:06:00::,NOUN,bn:00068525n,True
2185,規則,13968547n,order,order%1:26:00::,NOUN,bn:00059305n,False
2186,規則,05667613n,formula,formula%1:09:00::,NOUN,bn:00022334n,False
2187,規則,01959294a,regular,regular%3:00:00::,ADJ,bn:00109632a,False
2188,規則,02296632a,regular,regular%5:00:00:standard:02,ADJ,bn:00109634a,False
2189,規則,01961937a,regular,regular%3:00:01::,ADJ,bn:00109639a,False
2190,協定,06770275n,agreement,agreement%1:10:01::,NOUN,bn:00002086n,True
2191,協定,06520944n,contract,contract%1:10:00::,NOUN,bn:00022227n,True
2192,協定,05795044n,agreement,agreement%1:09:00::,NOUN,bn:00002088n,False
2193,協定,05795044n,arrangement,arrangement%1:09:01::,NOUN,bn:00002088n,False
2194,協定,06773434n,treaty,treaty%1:10:00::,NOUN,bn:00000728n,True
2195,協定,06773434n,pact,pact%1:10:00::,NOUN,bn:00000728n,False
2196,協定,06770275n,understanding,understanding%1:10:00::,NOUN,bn:00002086n,False
2197,協定,06773434n,accord,accord%1:10:01::,NOUN,bn:00000728n,False
2198,貼,00158701a,affixed,affixed%3:00:00::,ADJ,bn:00096608a,False
2199,說,14485526n,say,say%1:26:00::,NOUN,bn:00069438n,False
2200,說,07135734n,talk,talk%1:10:00::,NOUN,bn:00075965n,True
2201,說,07135734n,talking,talking%1:10:00::,NOUN,bn:00075965n,False
2202,說,06713099n,wig,wig%1:10:00::,NOUN,bn:00081178n,False
2203,說,06713099n,wigging,wigging%1:10:00::,NOUN,bn:00081178n,False
2204,說,01016002v,allege,allege%2:32:00::,VERB,bn:00082527v,False
2205,說,01016002v,aver,aver%2:32:01::,VERB,bn:00082527v,False
2206,說,01009240v,state,state%2:32:00::,VERB,bn:00093287v,False
2207,說,01009240v,say,say%2:32:00::,VERB,bn:00093287v,False
2208,說,00917300v,suppose,suppose%2:32:00::,VERB,bn:00093288v,False
2209,說,01009240v,tell,tell%2:32:04::,VERB,bn:00093287v,False
2210,說,02730813v,read,read%2:42:00::,VERB,bn:00092425v,False
2211,說,01016002v,say,say%2:32:01::,VERB,bn:00082527v,False
2212,說,00917300v,say,say%2:32:03::,VERB,bn:00093288v,False
2213,說,00963570v,speak,speak%2:32:02::,VERB,bn:00094090v,False
2214,說,00963570v,talk,talk%2:32:03::,VERB,bn:00094090v,False
2215,說,02730813v,say,say%2:42:00::,VERB,bn:00092425v,False
2216,天秤座,09339109n,Libra,libra%1:17:00::,NOUN,bn:00050965n,False
2217,刨,03954731n,plane,plane%1:06:00::,NOUN,bn:00016196n,False
2218,刨,03954731n,carpenter's_plane,carpenter's_plane%1:06:00::,NOUN,bn:00016196n,False
